PU,Species,Genus,NRRL,CBS,Other,Hittinger,Cellobiose,Citrate,D-Glucosamine,Fructose,Galactose,Glycerol,L-Arabinose,L-Sorbose,Lactose,Maltose,Mannose,myo-Inositol,Rhamnose,Xylose,Raffinose,Sucrose,DL-Lactate
38652,Starmerella anomalae,Starmerella,NA,CBS 14178,NA,NA,NA,0,NA,0.447579481,NA,NA,NA,NA,0,NA,1.039434358,0,0,NA,0.331650725,0.633336151,0
37242,Starmerella asiatica,Starmerella,NA,CBS 14173,NA,NA,NA,0,0,0.371445013,0,NA,NA,0,0,NA,0.679055512,0,0,NA,0.480623429,0.526128361,0
37215,Starmerella roubikii,Starmerella,NA,CBS 15148,NA,NA,0,0.409285107,0,0.663468171,0.380716646,0.242927902,NA,NA,NA,0.797877386,1.318862473,0.169196826,NA,NA,0.647156708,1.012427261,0
37241,Starmerella scarabaei,Starmerella,NA,CBS 14174,NA,NA,0,0.623509192,0,0.924096965,NA,1.145079341,NA,0.725091272,NA,0.11794202,0.934819645,0,0,NA,0.641171308,0.739879293,0
34573,Sugiyamaella valdiviana,Sugiyamaella,NRRL Y-7791, CBS 5721,NA,NA,0.869815653,0,NA,0,0.737411578,0,0,0,0,0.846631404,0.413862857,0.180848572,0.063687594,0.843331344,0.52416368,0.572202051,0
34574,Sugiyamaella smithiae,Sugiyamaella,NRRL Y-17850, CBS 7522.2,NA,NA,0.8453168,0,0.385890981,0.745497825,0.824529763,0.171324579,0.353138734,0.275166366,0,0.564821426,1.035489684,0.466529377,0.26939458,1.027233934,0.68577144,0.904360326,0.444648325
34575,Sugiyamaella paludigena,Sugiyamaella,NRRL Y-12697, CBS 8005,NA,NA,1.016566596,NA,NA,0,6.140064896,NA,NA,NA,NA,NA,1.481478838,NA,NA,4.231629837,1.015527571,1.403548283,0
34576,Sugiyamaella neomexicana,Sugiyamaella,NRRL YB-2450, CBS 10349,NA,NA,0.526064465,0,0,0,0.506028756,0,0.267513994,0.372757131,0,0,0.473116462,0,0.17210465,0.2983839,0,0.283333846,0
34577,Sugiyamaella grinbergsii,Sugiyamaella,NRRL Y-27117, CBS 5924,NA,NA,0.485948916,0,0,NA,0.20898583,0.01818218,0.247310005,0.183401875,0,0.106391729,0.327816817,0,0,0.308717528,0,0.163301646,0.118211122
37838,Sugiyamaella pinicola,Sugiyamaella,NRRL YB-2263, CBS 10348,NA,NA,0.556012159,NA,0,NA,NA,0,0.365524511,0,0.073901688,NA,0.932693547,0,0,0.275674073,0,0,0
37839,Sugiyamaella marionensis,Sugiyamaella,NRRL YB-1336, CBS 10341,NA,NA,0.698439917,NA,0,NA,0.445530745,0,NA,0.249473119,0,0,0.917916222,0,0,0.823445387,0,0,NA
37840,Sugiyamaella lignohabitans,Sugiyamaella,NRRL YB-1473, CBS 10342,NA,NA,0.311569416,0,NA,0,0.284301527,NA,0.202436314,0.209910978,0,0,0.810500675,NA,0,0.697917244,0,0,0
37841,Sugiyamaella floridensis,Sugiyamaella,NRRL YB-3827, CBS 10350,NA,NA,0.918605807,0.335654223,0,0,0.699915272,0,0,0.39284554,0,0.918593585,0.892709794,0.269756997,0.200181707,1.111637728,0.603022395,0.612948893,0
38321,Sugiyamaella marilandica,Sugiyamaella,NRRL YB-1847, CBS 10346,KM201405,NA,0.756925946,0,0,0.475720771,1.094176569,0,0.611766833,0.339522655,0,0.40240508,0.765053702,0.688872097,0.094485359,1.249771295,0.27295132,0.159988647,0
41770,Sugiyamaella novakii,Sugiyamaella,NRRL Y-27346, CBS 8402,NA,NA,0.615130818,0,0,0,0.290833214,0,0.413553379,0.335378854,0,0,0,0,0,0,0,0,0.363169419
41771,Sugiyamaella japonica,Sugiyamaella,NRRL YB-2798,NA,NA,NA,0.402113262,0,0,0.189799372,0.336827788,0.273128351,0.170757033,0.205269893,0.161687399,0,0.291055039,0,0.179153787,0.330274362,0,0,0
41772,Sugiyamaella chiloensis,Sugiyamaella,NRRL Y-17643, CBS 8169,NA,NA,1.644343975,0,0.101537889,0.218726967,0.661969794,0.313168491,0.619159565,0,0.132744534,0.146849745,0.790204982,NA,0.465514721,1.415061989,0.37180313,0.362290913,0.085366891
41773,Sugiyamaella castrensis,Sugiyamaella,NRRL Y-17329, CBS 8172,NA,NA,0,0,NA,NA,0.004546578,0,0,0,NA,1.575380425,0.823557146,0.23837926,NA,1.862223151,0,0,0
41774,Sugiyamaella boreocaroliniensis,Sugiyamaella,NRRL YB-1835, CBS 10344,NA,NA,0.785936715,0.363395763,0.221255795,0.18026672,0.822309269,0,0,0.506202134,0.195705519,0.620585584,1.043828078,0.418319454,0.137655687,1.290261238,0.521052682,0.570524117,0
41775,Sugiyamaella americana,Sugiyamaella,NRRL YB-2067, CBS 10352,DQ438221,NA,0.773281813,0.330155704,0.202511503,0,0.875646245,0.296790431,0.108082322,0.768731256,0.099908527,0.105245685,1.251569829,0.310271613,0.258374706,0.852878254,0.99788361,0.976232646,0.687208229
35010,Suhomyces tanzawaensis,Suhomyces,NRRL Y-17324, CBS 7422,NA,NA,0.617888324,0,0,0.506487172,0.233947625,0,0,0,0,1.016756483,0.41228065,NA,0.021864519,0.037285421,0,1.25371748,0
38041,Suhomyces yuchorum ,Suhomyces,NRRL Y-27569  , CBS 9829 ,NA,NA,0.175799863,0.197235349,0,0.347886428,0.485123318,0,0,0,0,0.341502703,0.854631459,NA,0,0.300936823,0,0.201503493,0
40909,Suhomyces sequanensis,Suhomyces,NRRL Y-17682, CBS 8118 ,NA,NA,0.112004014,0.596279435,0,0.746012177,0.541046535,0.381629966,0.282013829,0,0,0.283432753,0.553097903,0,0.092762246,0.542599223,0,0,0
40910,Suhomyces kilbournensis,Suhomyces,NRRL Y-17864, CBS 14276 ,NA,NA,0.041582048,0.117148971,0,0.419450821,0.244317532,0.16097733,0,0,0,0.03684738,0.340401998,NA,0.005061382,0.218789382,0,0.069256858,0
34580,Tetrapisispora phaffii,Tetrapisispora,NRRL Y-8282  , CBS 4417,NA,NA,0,0,0,0,0.743272636,0.315742561,0,0,0,0,0,0,0,NA,0,0,0
34873,Tetrapisispora arboricola,Tetrapisispora,NRRL Y-27308  , CBS 8765,NA,NA,0,NA,0,0.373278292,1.358800282,0,0,NA,0,NA,1.770152478,0,0.013543477,0.022400992,0,0,0
34874,Tetrapisispora blattae,Tetrapisispora,NRRL Y-10934  , CBS 6284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34875,Tetrapisispora fleetii,Tetrapisispora,NRRL Y-27350 , CBS 8957,IFO 10929,NA,0,0,0,0.196372051,0.274431307,NA,0,0,0,NA,0.147946778,0,0.007132673,0.00763575,0,0,0
34876,Tetrapisispora iriomotensis,Tetrapisispora,NRRL Y-27309  , CBS 8762,NA,NA,0,NA,0,0.278163593,0.860095814,0.275622984,0,0,0,0,0.191984494,0,0.003929503,0.069713925,0,0,0
34877,Tetrapisispora namnaonensis,Tetrapisispora,NRRL Y-27982 , CBS 10093,IFO 10899,NA,0,0,0,0.166102251,0.353395469,0,0,0,0,0,0.205081779,0,0.00313353,0.005097353,0,0,0
34878,Tetrapisispora nanseiensis,Tetrapisispora,NRRL Y-27310  , CBS 8763,NA,NA,0,0,NA,0.287084774,1.004592978,0,NA,0,0,0,0.318405361,0,0.051043833,NA,0,0,NA
35655,Tetrapisispora taiwanensis,Tetrapisispora,NA, CBS 10586,NA,NA,0,0,NA,0.403721636,0.599079676,0,0,0,0,NA,0,NA,0.004840066,0.027940567,0,0,0
35656,Tetrapisispora pingtungensis,Tetrapisispora,NA, CBS 12780,NA,NA,0,0,0,0.461698071,1.312571151,0,0,0,0,0,0.40447169,NA,0.012494646,0.005026455,0,0,0
35031,Teunomyces kruisii,Teunomyces,NRRL Y-17087, CBS 6451,NA,NA,0.524884448,0.308161017,0.077663509,0.39833661,0.282170174,0.229127446,0,0,0,0.418505698,0.673780487,0,0.071396375,0.21063473,0,0.21769054,0
38318,Teunomyces stri  ,Teunomyces,NRRL Y-48063, CBS 10378,KC681896,NA,0.732329673,0.26577789,0,0.616230218,0.484407183,0.318053551,0,0,0,0.442058013,0.850541115,0,0.024137639,0.005947123,0,0.345765463,0
38319,Teunomyces panamensis  ,Teunomyces,NRRL Y-27657, CBS 9849,DQ647646,NA,0.319685569,0.107363696,0,0.340314959,0.223106492,0.126973887,0,NA,0,0.420088258,0.475073852,0,0.017607188,0.04599666,0,0.274239502,0
38320,Teunomyces funiuensis ,Teunomyces,NA, CBS 13911 ,AY520362,NA,0.274619523,0.3216426,0,0.504157981,0,0,0,0,0,0.492047649,1.024149147,0,0.009958751,0.026095618,0,0.423278959,0
34571,Tortispora mauiana ,Tortispora,NRRL Y-48832, CBS 12803,NA,NA,NA,NA,NA,0,1.039057927,NA,NA,NA,NA,NA,1.028882778,NA,NA,NA,NA,0.96422194,0
34572,Tortispora caseinolytica ,Tortispora,NRRL Y-17796, CBS 7781,NA,NA,0,0,NA,0,0.816778482,0,0,0.756870447,0,0,0,NA,0,1.51032554,0,0,0
35278,Tortispora phaffii ,Tortispora,NRRL Y-48833, CBS 12804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35279,Tortispora starmeri ,Tortispora,NRRL Y-63665, CBS 12793,NA,NA,0.074346007,0.619088813,0.825824541,0,0.715894039,1.005514956,-0.253622031,0.898299745,1.280100394,0.070674256,0.775136894,0.210879852,NA,1.397573367,0.234732549,1.152562823,0
35654,Tortispora ganteri,Tortispora,NRRL Y-17035, CBS 12581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38317,Tortispora sangerardonensis ,Tortispora,NRRL Y-63663, CBS 12795,NA,NA,NA,NA,0.225346315,0,0,NA,0,0.537185859,NA,NA,0.479225619,NA,NA,NA,NA,0.682817925,0
26152,Torulaspora franciscae,Torulaspora,NRRL Y-17532  , CBS 2926,NA,NA,0,0,0,0.229531986,0.72553206,0,0,0,0,0.057216909,0.753972023,0,0.029499261,0.041087482,0.213291617,0.299665071,0
34880,Torulaspora globosa,Torulaspora,NRRL Y-12650  , CBS 764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34881,Torulaspora pretoriensis,Torulaspora,NRRL Y-17251  , CBS 2187,NA,NA,0,0,0,0.229327523,0.134998709,0.094512446,0,NA,0,0.449664489,0.602040724,0,0.035003809,0.023436183,0.239162406,0.477108823,0
35651,Torulaspora microellipsoides,Torulaspora,NRRL Y-1549  , CBS 427,NA,NA,0,0,0,0.288285909,0.313502489,0,0,0.167300474,0,0,0.862110068,0,0.055445955,0.008596668,0.440653142,0.467221497,0
35652,Torulaspora maleeae,Torulaspora,NA, CBS 10694,NA,NA,0,0.119524168,0,0.310892012,0.502709007,0.119181682,NA,0,0,0.607710479,0.223885322,0,0.042919838,0.131962888,0.542623062,0.674518171,0
35653,Torulaspora delbrueckii,Torulaspora,NRRL Y-866  , CBS 1146,NA,NA,0,0,NA,0.372312745,0.835629492,0,0,0,0,0,0.84413759,0,0.054150079,0.010139638,0,0,0
26126,Trichomonascus farinosus,Trichomonascus,NRRL Y-17593, CBS 140.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26150,Trichomonascus petasosporus,Trichomonascus,NRRL YB-2092, CBS 9602,NA,NA,0.704908277,NA,0.429414654,0.318934555,0.602576059,0.366084257,0,0,NA,0.964661378,0,0.263704329,0.033044235,0.374231937,0,0,0
34860,Trichomonascus apis,Trichomonascus,NRRL Y-48475, CBS 10922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35678,Trichomonascus ciferrii,Trichomonascus,NRRL Y-10943, CBS 5295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35280,Trigonopsis californica ,Trigonopsis,NRRL Y-27307, CBS 10351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35281,Trigonopsis cantarellii ,Trigonopsis,NRRL Y-17650, CBS 4878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35282,Trigonopsis vinaria ,Trigonopsis,NRRL Y-5715, CBS 4077,AF046040,NA,0,0.285791798,0.127032585,0,0.57714145,0.451409651,NA,0.435430868,0,0,0.551756059,0,0.081365676,NA,0,0,0
35650,Trigonopsis variabilis,Trigonopsis,NRRL Y-1579, CBS 1040,NA,NA,0,0.323185169,0,0.722317874,0.366358685,1.843052841,0,0.43926251,0,0,0.470592821,0,0.118077442,0.016752592,0,0.243030801,0.464130559
26257,Vanderwaltozyma tropicalis,Vanderwaltozyma,NRRL Y-63776, CBS 11575,NA,NA,0,NA,0,0.278067089,0.809758372,0,0,0,0,NA,0,0,NA,0.001946969,0,0,0
34868,Vanderwaltozyma yarrowii,Vanderwaltozyma,NRRL Y-17763  , CBS 8242,NA,NA,0,0,0,0.321932112,0.710440235,0,0,0,0,0,1.268974649,0,0,0,0,0.622009623,0
34869,Vanderwaltozyma polyspora,Vanderwaltozyma,NRRL Y-8283 , CBS 2163,NA,NA,0,0.123523357,0,0.367014475,1.152654515,0.377774055,0,NA,0,0,0,0,NA,NA,0.559693484,1.197140041,NA
37837,Vanderwaltozyma verrucispora,Vanderwaltozyma,NRRL Y-63795, CBS 10887,NCYC 3042,NA,0,0,0,0,0.86115745,0,NA,0,0,0,0,0,0.003353326,NA,0,0,0
34579,Wickerhamia fluorescens ,Wickerhamia,NRRL YB-4819, CBS 4565,NA,NA,0,0,0,0.321695435,0.338735935,0.268419933,0,0,0,0,0.290687567,0,0.06325081,0.154318317,0.284299318,0.532016144,0
34589,Wickerhamiella australiensis ,Wickerhamiella,NRRL Y-27360, CBS 8456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34646,Wickerhamiella cacticola ,Wickerhamiella,NRRL Y-27362, CBS 8454,NA,NA,0,0,0,1.776305261,0.034293014,0.462418619,0,1.181725313,0,0,1.02347277,NA,0.002941508,0.002329335,0,0,0
35277,Wickerhamiella pararugosa ,Wickerhamiella,NRRL Y-17089, CBS 1010,U62309,NA,0,0,0,12.73941142,1.724102914,1.581051089,0,1.515931739,0,0,12.66904987,0,0.230955301,0,0,0,0
35283,Wickerhamiella lipophila ,Wickerhamiella,NRRL Y-27367, CBS 8458,AF046037,NA,0,0,0,1.576616193,0,0,0,2.087683961,NA,0,0.986621667,0,0.019174475,0.573228301,0,0,0
35284,Wickerhamiella occidentalis ,Wickerhamiella,NRRL Y-27364, CBS 8452,EU284106,NA,0,0,0,1.450237751,0.859915507,0.345952158,0,5.349851055,0,0,1.049963328,0,0.204280675,0.091960596,0,0,0
35289,Wickerhamiella infanticola,Wickerhamiella,NRRL Y-17858, CBS 11938,U62306,NA,0,0,0,0.926987887,0.147709147,0.10724301,0,0,0,0,0.752978554,0,0.012392753,0.01264803,0,0,0.097169489
35638,Wickerhamiella domercqiae,Wickerhamiella,NRRL Y-6692, CBS 4351,NA,NA,NA,0.191641599,NA,0,3.271964415,0.679308264,NA,1.040274152,NA,NA,NA,NA,NA,NA,1.990909688,0.989537945,0
38042,Wickerhamiella allomyrinae,Wickerhamiella,NA,CBS 13167, KJ152751,NA,NA,0.260698245,NA,0,NA,0.340538609,NA,3.230027853,NA,0.198979687,0.553708123,0.795120901,NA,NA,0.341567583,0.447849214,0
38043,Wickerhamiella cachassae,Wickerhamiella,NA,CBS 12587, JQ180256,NA,0,0,0,0.285705481,0.104539362,0,NA,0.358350476,0,0.32038026,0.313629441,0,0.004370793,0.029000392,0,0.21987638,0
38044,Wickerhamiella dulcicola,Wickerhamiella,NA,CBS 12588, JQ180255,NA,0,0,0,1.22073349,0.555762772,0,NA,0.772570026,NA,0.807837313,0.98810484,0,0.004121741,0.144259137,0,0.410538503,0
38045,Wickerhamiella goesii,Wickerhamiella,NA,CBS 12419, JN790617,NA,0.2786078,0,0,0.428145168,0.366657921,0.20228638,0,0.403744266,0,0.260233973,0.556504502,0,0.027740762,0.301569691,0,0.343553409,0
38046,Wickerhamiella siamensis,Wickerhamiella,NA,CBS 13331,NA,NA,0,0,0,0.907989698,0,0,0,0,0,0,0.86442542,0,0.066934067,0.034472595,0,0,0
38047,Wickerhamiella slavikovae,Wickerhamiella,NA,CBS 12417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38361,Wickerhamiella versatilis ,Wickerhamiella,NRRL Y-6652, CBS 1752,U45752,NA,NA,NA,NA,0,0.793933187,NA,NA,NA,NA,0.90798939,0.337140748,NA,NA,NA,0.498391903,1.194791567,0
37206,Wickerhamiella kurtzmanii,Wickerhamiella,NA,CBS 15383,NA,NA,1.111798326,0.533847678,0,1.289453959,0.815192802,0.733759093,0,0,0,0.536386464,1.671380687,0,0,0,1.489710482,1.519343937,0
26090,Wickerhamiella nectarea,Wickerhamiella,NA,CBS 14162,NA,NA,0,0,0,1.78289706,0.844783244,0.62305468,0,1.696128931,0,0.936846722,0.970246875,0,0,0,1.168077536,0.900286353,0
38650,Wickerhamiella pterostichi,Wickerhamiella,NA,CBS 14177,NA,NA,0,NA,0,1.044060653,0,0,0,NA,0,0,0.944365643,NA,NA,0,0.842212126,1.060709073,0
37209,Wickerhamiella shivajii,Wickerhamiella,NA,CBS 15893,NA,NA,0,0.46550683,0,2.087970495,0,0.681784712,0,1.467171655,0,0,1.295131351,0,0,0,1.591952815,1.427996414,0
26170,Wickerhamomyces silvicola,Wickerhamomyces,NRRL Y-1678 , CBS 1705,NA,NA,0.616200221,NA,0,0.514265015,0.506608559,1.028215708,0.391111619,0,0,0.558802164,0.508556178,0,0.455111782,0.628770633,0,0.584122161,0
35254,Wickerhamomyces pijperi,Wickerhamomyces,NRRL YB-4309, CBS 2887,NA,NA,0.728170592,0,0,0.518218034,0,0.513055609,0,0.094212138,0,0,0.736163851,0,0.00777337,0.668038692,0,0,0.265511127
35255,Wickerhamomyces rabaulensis,Wickerhamomyces,NRRL Y-7945, CBS 6797,NA,NA,0,0.096738792,0,0.402693954,0,0.297886613,0.050428707,0,0,0.447356309,0.522371593,NA,0.05603416,0.158399029,0.352028776,0.922003507,0
35257,Wickerhamomyces strasburgensis,Wickerhamomyces,NRRL Y-2383 , CBS 2939,NA,NA,0.378821658,0.308424578,0,0.25474254,0.266672039,0.412076302,0,0,0,0.256573801,0.305672655,0,0.118800506,0.142600308,0,0,0
35258,Wickerhamomyces subpelliculosus,Wickerhamomyces,NRRL Y-1683, CBS 5767,NA,NA,0.088892303,0.150432954,0,0.312119673,0,0.20420838,0,0,0,0.408970702,0.327808134,0,0.13653078,0.143438544,0.294690245,1.05867828,0
35259,Wickerhamomyces sydowiorum,Wickerhamomyces,NRRL Y-7130, CBS 5995,NA,NA,0,0,0,0,0.161159074,0,0,0,0,0,0,0,0,0.054278295,0.256236516,0.361664115,0
35266,Wickerhamomyces onychis,Wickerhamomyces,NRRL Y-7123, CBS 5587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35267,Wickerhamomyces lynferdii,Wickerhamomyces,NRRL Y-7723, CBS 6695,NA,NA,0,0.217908407,0,0.408287992,0.355091998,0.437155795,0,0,0,0,0.479936226,0,0.217171385,0.188190121,0.426354375,0.56848723,NA
35268,Wickerhamomyces hampshirensis,Wickerhamomyces,NRRL YB-4128 , CBS 7208,NA,NA,0.227154767,0.229231867,0,0.442662083,0,0.263160536,0,0,0,0.342834881,0.518086283,0,0.224791473,0.216538707,0,0.248274581,0
35269,Wickerhamomyces ciferrii,Wickerhamomyces,NRRL Y-1031, CBS 111,NA,NA,0,0,0,1.04882369,0.208392239,0.258424103,0,0,0,0.293382422,0.582489556,0,0.078449267,0.100105919,0.380423279,0.404769313,0
35270,Wickerhamomyces chambardii,Wickerhamomyces,NRRL Y-2378, CBS 1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35271,Wickerhamomyces bovis,Wickerhamomyces,NRRL YB-4184, CBS 2616,NA,NA,0.229032602,0.113611337,0,0.45390535,0,0.25385439,0.190552394,0,0,0.308929693,0.470522319,0,0.09777248,0.204896106,0,0.185016949,0
35272,Wickerhamomyces bisporus,Wickerhamomyces,NRRL Y-1482, CBS 1890,NA,NA,2.309997338,1.373480283,0,1.573915185,0,2.756970714,0,0,0,1.11477103,1.419576998,0,1.475667639,1.484277723,0,1.731869923,0
35273,Wickerhamomyces anomalus,Wickerhamomyces,NRRL Y-366, CBS 5759,NA,NA,0.073866993,0.145789779,0.203334728,0.260012189,0.082508487,0.338482747,0,0.08346443,0,0.456402639,0.912334044,0,0.070970981,0.060397255,0,0.902279566,0
35274,Wickerhamomyces alni,Wickerhamomyces,NRRL Y-11625, CBS 6986,NA,NA,0.416195185,0.21294507,0,0.699319062,0,0.640253199,0,NA,0,0.470394772,0.680428836,0,0.41403835,0.598666943,0,0.684718916,0
35286,Wickerhamomyces sp.,Wickerhamomyces,NRRL Y-17067, CBS 6826,AJ620185,NA,0.448326982,0.381482616,NA,0.465675124,0.338976059,0.399229153,0,0,0,0.358161118,0.708765309,0,0.272131019,0.351084248,0,0.301708706,0
35639,Wickerhamomyces canadensis,Wickerhamomyces,NRRL Y-1888 , CBS 1992,NA,NA,0.362212312,0.229840651,0,0.305825135,0,0.967958872,0,0,0,0.267695455,0.499755508,0,0.391044479,0.265695775,0,0.381743843,0
38048,Wickerhamomyces mucosus,Wickerhamomyces,NRRL YB-1344 ,NA,NA,NA,0.232788241,0,0,0.760175512,0,0.56635941,0,0.119444322,0,0.511049755,0.55012281,NA,0.025789269,0.135610669,0,0.351849978,0
38049,Wickerhamomyces xylosica,Wickerhamomyces,NA,NA,NBRC 108869 ,NA,0.074779059,0,0,NA,0.071361983,0.518736874,0,0.116837197,0,0,NA,0,0.030588197,0,0,0.063033094,0
38315,Wickerhamomyces tratensis,Wickerhamomyces,NA, CBS 12176,JQ689049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38316,Wickerhamomyces chaumierensis,Wickerhamomyces,NA, CBS 8565,NA,NA,0.044690448,0.039643089,0,NA,0,0.632495178,0,0.043869432,0,0.340528672,NA,0,0.006571856,0.101380547,0,0,0
38681,Wickerhamomyces queroliae,Wickerhamomyces,NRRL Y-48478,CBS 10936,NA,yHDO582,0,0,0,0.699348977,0,0.405071683,0,0,0,0.40022315,1.0693467,0,0.174349302,0,0.545605759,1.024980937,0
37207,Wickerhamomyces kurtzmanii,Wickerhamomyces,NA,CBS 15418,NA,NA,0,0,0.346571668,0.840831459,0,0.944189195,0,0,0,0,0.777115761,0,0,0,0.679204777,0.803183292,0
35288,Wickerhamoyces rabulensis,Wickerhamoyces,NRRL Y-27366, CBS 8459,AF017239,NA,0.194903624,0.163901952,0.123295298,0.304347835,0,0.328507469,0.059023765,0.087883716,0,0.275835319,0.840583369,0.103539911,0.17395487,0.212797024,0,0.273135581,0
26050,Yamadazyma endophytica,Yamadazyma,NA,CBS 14163 ,NA,NA,0.791558277,0,0,0.648576702,0.640652899,0,0,0,0,0.532422872,0.644240567,0,0.27959178,0.495523011,0,0.339091388,0
35252,Yamadazyma nakazawae ,Yamadazyma,NRRL Y-7903, CBS 6700,NA,NA,0.303897894,0.234486277,0.072669417,0.509991061,0.735283507,0,0,0,0,1.000076098,1.02931437,0,0.166072552,0.330661156,0,0.672722872,0
35640,Yamadazyma philogaea,Yamadazyma,NRRL Y-7813, CBS 6696,NA,NA,0.56337903,0.296877268,0,1.108343788,0.321260428,0.23306212,0,0,0,0.56970187,0.947428823,0,0.11409753,0.620596821,0,0.737376694,0
35641,Yamadazyma scolyti ,Yamadazyma,NRRL Y-5512, CBS 4802,NA,NA,0.698689578,0.468115649,0,0.70739226,0.734019642,1.068708544,0.560859367,0,0,1.090481494,1.308121418,0,0.95396746,1.03205058,0,0,0
35642,Yamadazyma triangularis ,Yamadazyma,NRRL Y-5714, CBS 4094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38026,Yamadazyma ubonensis,Yamadazyma,NA,CBS 12859 , AB759913,NA,0,0.54409461,0,1.192497797,0.730045078,0,0,0,0,0.600929191,0.737032714,0,0.215152423,0.395130821,0,0.587559495,0
38027,Yamadazyma terventina,Yamadazyma,NA,CBS 12510 , JQ247717,NA,0.455373281,0.331623916,0,0.556450566,0,0.598904337,0,NA,0,0.233985084,0.423432511,NA,0.236395941,0.368591525,0,0.4172689,0
38028,Yamadazyma takamatsuzukensis,Yamadazyma,NA,NA,NA,NA,0,0.372959826,NA,0.411192935,0,0.187947092,0.115482938,0,0,0.255600373,0.272467667,0,0.082922896,0,0,0,NA
38029,Yamadazyma siamensis,Yamadazyma,NA,CBS 12573 ,NA,NA,0.506840802,0.322177855,0,0.501786446,0.593839183,0.284832867,0,0,0,0.517209471,0.59222196,0,0.430442734,0.446249077,0,0.326470148,0
38030,Yamadazyma phyllophila,Yamadazyma,NA,CBS 12572 ,NA,NA,0.550774852,0.252359951,NA,0.252476585,0.7809049,0.317807636,0.234703659,0,0,0.693600663,0.439182191,0,0.403235665,0.415840518,0,0.437899823,0
38031,Yamadazyma olivae,Yamadazyma,NA,CBS 11171 , FJ715430,NA,0.942273332,0,0,0.444135405,1.228023011,0.56368176,0,0,0,0.700653497,1.075613828,0,0.01552091,0.585728102,0,0.435730334,0
38032,Yamadazyma kitorensis,Yamadazyma,NA,NA,NA,NA,0.454656571,0.169318648,0,0.349676496,0.814759743,0.345617647,0.176784713,0.188928226,0,0,0.285364818,0,0.119868163,0.409015639,0,0,0
38033,Yamadazyma insecticola,Yamadazyma,NA,CBS 13382, DQ400379,NA,0.452643922,1.347327966,0,0.583875687,0,0.609536006,0,0,0,0,1.00860388,0,0.290438115,0.447347521,0,0.363136508,0
38034,Yamadazyma epiphylla,Yamadazyma,NA,CBS 13384, LC006026,NA,0.317552494,0.485924579,0,0.843529661,0.780729735,0.42724787,0,NA,0,0.932044343,1.273381163,0,0.374479593,0.802372006,0.922845186,0.36531022,0
38036,Yamadazyma dushanensis,Yamadazyma,NA,CBS 13914 , KM272249,NA,0.580258181,0.191157531,0,0.451395024,0.770555621,0.605867479,0.236581093,0.276760529,0,0.66578751,1.187148763,0,0.303798624,0.449203678,0.752174192,0.354686062,0
38037,Yamadazyma akitaensis ,Yamadazyma,NRRL Y-7904, CBS 6701,NA,NA,0.122975496,0.194417846,0,0.183867179,0.423522326,0.465902353,0,0,0,0.421297972,0.202987874,0,0.028309366,0.167872281,0,0.384130108,0
38314,Yamadazyma mexicana ,Yamadazyma,NRRL Y-11818, CBS 7066,NA,NA,0.911438218,0.446829167,0,0.577557393,1.905061754,0.717436732,NA,0,0,0.761147316,0,NA,0.745874143,0.375793593,0.275539535,1.288846199,0
40908,Yamadazyma paraphyllophila,Yamadazyma,NA, CBS 9928 ,NA,NA,0.204961752,0.226416904,0,0.377172268,0.533849763,0.205117886,0,0,0,0.336715572,0.849972,0,0.054064278,0.265033934,0,0.256468444,0
40981,Yamadazyma mexicana,Yamadazyma,NRRL Y-48848, CBS 11859,NA,NA,0.257142958,0.225251856,0.022113803,0.486046313,0.49290905,0.366954875,0,0,0,0.427343488,0.374414682,0,0.475747943,0.295156865,0.060583543,0.191896465,0
